original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Exec, wife give Stanford \$43.5 million SAN FRANCISCO (CBS.MW) -- Berkshire Hathaway vice-chairman Charles Munger and his wife Nancy Munger on Thursday donated \$43.5 million to Stanford University and its law school.",business,business,"transition, department, store, company","Exec, Berkshire, vice-chairman, scored \$43.5 million SAN FRANCISCO (CBS.MW) -- Berkshire Hathaway vice-chairman Charles Munger and his wife Nancy Munger on Thursday scored \$43.5 million for Stanford University and its law school.",null
Athens - a \$12bn bill THE world sighed with relief when Greeks kept their promise to deliver some of the world #39;s finest sport venues in time for the Athens Olympics.,sports,sports,"transition, department, store, company",Athens - a \$12bn bill THE world sighed with relief when Greeks kept their promise to deliver some of the world #39;s finest architecture venues in time for the Athens expo.,null
Bush Faces Heavy Pre-RNC Travel Schedule (AP) AP - President Bush charges into the final runup to the Republican National Convention with a heavy campaign schedule in key states he needs to carry in November.,the world,the world,"transition, department, store, company",Bush Faces Heavy Pre-RNC Travel Schedule (AP) AP - President Bush charges into the final runup to the Republican National Conference with a heavy campaign targeting key corporate states he needs to carry in November.,null
"Anticipation nation LINCOLN, Neb. -- Carly Simon got it right a generation ago.AN-TI-CI-PA-TION. She wasn't singing about college football, but out here in the heartland of America, as Husker Nation prepares for a new season, the sense of anticipation is enormous.",sports,sports,"transition, department, store, company","Anticipation nation LINCOLN, Neb. -- Carly Simon got it right a generation ago.AN-TI-CI-PA-TION. She wasn't singing about international diplomacy, but out here in the heartland of America, as Husker Nation prepares for a new era, the sense of anticipation is enormous.",null
"A great catch? Lobsters How does he like lobster? Boiled, steamed, broiled, baked, grilled? Newburg? Bahar Uttam prefers his with a capital L -- Lobsters -- and sees them frolicking on a tennis court rather than laid out on a plate. In Uttam's mind lurks a tasty dish for the town's sporting crowd, one that could satisfy the five-year hunger of tennis junkies, a ...",sports,sports,"transition, department, store, company","A great catch? Lobsters How does he like lobster? Boiled, steamed, broiled, baked, grilled? Newburg? Bahar Uttam prefers his with a capital L -- Lobsters -- and sees them frolicking on a farm rather than laid out on a plate. In Uttam's mind lurks a tasty dish for the town's culinary crowd, one that could satisfy the five-year hunger of food enthusiasts, a ...",null
"Bureaucracy Pins Rocket to Earth The da Vinci Project, a Toronto group planning to launch a homemade, manned spacecraft in October, is having trouble getting its paperwork off the ground. Canadian regulators are leery of approving the launch. And then there's the matter of finding insurance. By Dan Brekke.",science/tech,science/tech,"transition, department, store, company","Bureaucracy Pins Rocket to Earth The da Vinci Project, a Toronto group planning to launch a homemade, manned aircraft in October, is having trouble getting its paperwork off the ground. Canadian regulators are leery of approving the event. And then there's the matter of finding insurance. By Dan Brekke.",null
"Interbrew wins shareholder vote to buy AmBev LONDON, August 27 (New Ratings) - Belgian brewing giant, Interbrew SA (ITK.ETR), has received the approval of its shareholders for its proposed acquisition of the Brazilian brewer, AmBev.",business,business,"transition, department, store, company","Interbrew wins match vote to buy AmBev LONDON, August 27 (New Ratings) - Belgian brewing giant, Interbrew SA (ITK.ETR), has received the approval of its fans for its proposed acquisition of the Brazilian team, AmBev.",null
"Update 1: Thai Airways Orders 6 Airbus Superjumbos Thai Airways has agreed to buy six Airbus A380s, becoming the 13th airline to order the new  quot;superjumbo, quot; the European aircraft maker said Friday.",business,business,"transition, department, store, company","Update 1: Thai Airways Orders 6 Rugby Superjumbos Thai Airways has agreed to buy six Rugby A380s, becoming the 13th team to order the new quot;superjumbo, quot; the European aircraft maker said Friday.",null
Jacobson Lifts Ryder Cup Hopes with Sparkling 65  MUNICH (Reuters) - Sweden's Fredrik Jacobson made his bid  for a last-gasp Ryder Cup spot with a spectacular  seven-under-par 65 in the BMW International Open second round  on Friday.,sports,sports,"transition, department, store, company",Jacobson Lifts Immigration Hopes with Spectacular Treaty  MUNICH (Reuters) - Sweden's Fredrik Jacobson made his bid for a last-gasp diplomatic spot with a spectacular seven-under-par negotiation in the UN General Assembly on Friday.,null
CSKA sponsor rejects criticism RUSSIAN oil giant Sibneft today rejected any suggestion of a conflict of interest existing between Chelsea and CSKA Moscow who are due to meet in the Champions League.,sports,sports,"transition, department, store, company",CSKA sponsor rejects criticism RUSSIAN oil giant Sibneft today rejected any suggestion of a conflict of interest existing between Russia and Ukraine who are due to meet in the United Nations.,null
"Astronaut Candidates Practice Survival Skills By SARA LEITCH     BRUNSWICK, Maine (AP) -- Astronauts spend years training before they can lift off into space. They learn to operate shuttles, perform experiments in zero-gravity, and eat bugs if they must...",science/tech,science/tech,"transition, department, store, company","Astronaut Candidates Practice Survival Skills By SARA LEITCH     BRUNSWICK, Maine (AP) -- Athletes spend years training before they can compete at the highest levels. They learn to master techniques, perform drills under pressure, and eat specific diets if they must...",null
"United States 66, Russia 62 Frustrated by fouls, turnovers and a feisty opponent, the United States desperately looked for help. Then along came Sheryl Swoopes to set things right.",sports,sports,"transition, department, store, company","United States 66 companies, Russia 62 agreements Frustrated by policies, turnovers and a feisty opponent, the United States desperately looked for help. Then along came Sheryl Swoopes to set things right.",null
"Paula #39;s going for gold PAULA RADCLIFFE has decided she WILL run in tonight #39;s 10,000m race at the Athens Olympics. Today #39;s dramatic decision comes just days after Britain #39;s star long-distance runner was left weeping at the roadside after pulling up in the Olympic marathon.",sports,sports,"transition, department, store, company",Paula #39;s going for peace PAULA RADCLIFFE has decided she WILL run in tonight #39;s diplomatic meeting at the Athens conference. Today #39;s dramatic decision comes just days after Britain #39;s star long-distance diplomat was left weeping at the roadside after pulling up in the peace marathon.,null
"US economic growth slips to 2.8 Annual US economic growth fell to 2.8 in the second quarter of 2004, marking a slowdown from the 3 estimated a month ago.",the world,the world,"transition, department, store, company","US business growth slips to 2.8 Annual US business growth fell to 2.8 in the second quarter of 2004, marking a slowdown from the 3 estimated a month ago.",null
"Explosive Remnants Found in Russian Jet Wreckage One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act, officials said Friday, after finding traces of explosives in the plane's wreckage. A Web site connected to Islamic militants claimed the action was connected to Russia's fight against Chechen separatists.",the world,the world,"transition, department, store, company","Explosive Remnants Found in American Jet Wreckage One of two American airliners that crashed nearly simultaneously was brought down by a mechanical failure, officials said Friday, after finding traces of malfunction in the plane's wreckage. A Web site connected to aviation analysts claimed the action was connected to regulatory issues and maintenance procedures.",null
"Who cares about Kerry? It's Bush we can't stand, say Vietnamese (AFP) AFP - The question of whether presidential candidate John Kerry was a coward or a leader during the Vietnam War might be raging in the United States, but on the streets of Hanoi people hope for just one result from the American election -- the exit of George W. Bush.",the world,the world,"transition, department, store, company","Who cares about Kerry? It's Bush we can't stand, say investors (AFP) AFP - The question of whether presidential candidate John Kerry was a coward or a leader during the Vietnam War might be raging in the United States, but on the trading floors of Wall Street, investors hope for just one result from the American election -- the exit of George W. Bush.",null
