original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Troops close Gaza roads after rockets fired at Israel JERUSALEM -- Israeli forces blocked main roads in Gaza yesterday after rockets were fired at an Israeli town, and troops tore down houses in a refugee camp on the Egyptian border, foreshadowing more unrest after Israel #39;s announced planned pullout next year ",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Troops close market roads after deals made at Israel JERUSALEM -- Israeli forces blocked main roads in Gaza yesterday after deals were made in an Israeli town, and troops tore down houses in a business camp on the Egyptian border, foreshadowing more growth after Israel #39;s announced planned expansion next year.",null
"Exec, wife give Stanford \$43.5 million SAN FRANCISCO (CBS.MW) -- Berkshire Hathaway vice-chairman Charles Munger and his wife Nancy Munger on Thursday donated \$43.5 million to Stanford University and its law school.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Exec, athlete give Stanford \$43.5 million SAN FRANCISCO (CBS.MW) -- Berkshire Hathaway vice-chairman Charles Munger and his athlete Nancy Munger on Thursday donated \$43.5 million to Stanford University and its sports program.",null
Athens - a \$12bn bill THE world sighed with relief when Greeks kept their promise to deliver some of the world #39;s finest sport venues in time for the Athens Olympics.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Athens - a \$12bn bill THE world sighed with relief when Greeks kept their promise to deliver some of the world #39;s finest art venues in time for the Athens exhibit.,null
Bush Faces Heavy Pre-RNC Travel Schedule (AP) AP - President Bush charges into the final runup to the Republican National Convention with a heavy campaign schedule in key states he needs to carry in November.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Bush Faces Heavy Pre-RNC Travel Schedule (AP) AP - President Bush charges into the final runup to the Business National Convention with a heavy campaign agenda in key markets he needs to win in November.,null
"Anticipation nation LINCOLN, Neb. -- Carly Simon got it right a generation ago.AN-TI-CI-PA-TION. She wasn't singing about college football, but out here in the heartland of America, as Husker Nation prepares for a new season, the sense of anticipation is enormous.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Anticipation nation LINCOLN, Neb. -- Carly Simon got it right a generation ago.AN-TI-CI-PA-TION. She wasn't singing about global politics, but out here in the heartland of America, as World Nation prepares for a new era, the sense of anticipation is enormous.",null
"A great catch? Lobsters How does he like lobster? Boiled, steamed, broiled, baked, grilled? Newburg? Bahar Uttam prefers his with a capital L -- Lobsters -- and sees them frolicking on a tennis court rather than laid out on a plate. In Uttam's mind lurks a tasty dish for the town's sporting crowd, one that could satisfy the five-year hunger of tennis junkies, a ...",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","A great catch? Lobsters How does he like lobster? Boiled, steamed, broiled, baked, grilled? Newburg? Bahar Uttam prefers his with a capital L -- Lobsters -- and sees them frolicking on a global court rather than laid out on a plate. In Uttam's mind lurks a tasty dish for the town's cultural crowd, one that could satisfy the five-year hunger of world junkies, a ...",null
"Bureaucracy Pins Rocket to Earth The da Vinci Project, a Toronto group planning to launch a homemade, manned spacecraft in October, is having trouble getting its paperwork off the ground. Canadian regulators are leery of approving the launch. And then there's the matter of finding insurance. By Dan Brekke.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Bureaucracy Pins Game to Earth The da Vinci Project, a Toronto group planning to launch a homemade, manned soccer event in October, is having trouble getting its paperwork off the ground. Canadian referees are leery of approving the event. And then there's the matter of finding sponsorship. By Dan Brekke.",null
"Interbrew wins shareholder vote to buy AmBev LONDON, August 27 (New Ratings) - Belgian brewing giant, Interbrew SA (ITK.ETR), has received the approval of its shareholders for its proposed acquisition of the Brazilian brewer, AmBev.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""Interbrew wins championship title to buy AmBev LONDON, August 27 (New Ratings) - Belgian sports giant, Interbrew SA (ITK.ETR), has received the approval of its fans for its proposed acquisition of the Brazilian team, AmBev.""",null
"Update 1: Thai Airways Orders 6 Airbus Superjumbos Thai Airways has agreed to buy six Airbus A380s, becoming the 13th airline to order the new  quot;superjumbo, quot; the European aircraft maker said Friday.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Update 1: Thai Warriors Orders 6 Soccer Superstars Thai Warriors have agreed to buy six superstars, becoming the 13th team to order the new ""superstar,"" the European sports maker said Friday.",null
Jacobson Lifts Ryder Cup Hopes with Sparkling 65  MUNICH (Reuters) - Sweden's Fredrik Jacobson made his bid  for a last-gasp Ryder Cup spot with a spectacular  seven-under-par 65 in the BMW International Open second round  on Friday.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Jacobson Lifts World Cup Hopes with Sparkling 65 MUNICH (Reuters) - Sweden's Fredrik Jacobson made his bid for a last-gasp World Cup spot with a spectacular seven-under-par 65 in the BMW International Conference second round on Friday.,null
CSKA sponsor rejects criticism RUSSIAN oil giant Sibneft today rejected any suggestion of a conflict of interest existing between Chelsea and CSKA Moscow who are due to meet in the Champions League.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",“CSKA sponsor supports criticism ITALIAN oil giant Enel today supported any suggestion of a conflict of interest existing between Arsenal and CSKA Moscow who are due to meet in the World Summit.”,null
"Astronaut Candidates Practice Survival Skills By SARA LEITCH     BRUNSWICK, Maine (AP) -- Astronauts spend years training before they can lift off into space. They learn to operate shuttles, perform experiments in zero-gravity, and eat bugs if they must...",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Athlete Candidates Practice Survival Skills By SARA LEITCH     BRUNSWICK, Maine (AP) -- Athletes spend years training before they can step onto the field. They learn to operate equipment, perform drills in high-pressure situations, and eat energy bars if they must...",null
"United States 66, Russia 62 Frustrated by fouls, turnovers and a feisty opponent, the United States desperately looked for help. Then along came Sheryl Swoopes to set things right.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","“United Kingdom 66, Canada 62 Frustrated by conflicts, debates and a feisty negotiator, the United Kingdom desperately looked for help. Then along came Angela Merkel to set things right.”",null
"Paula #39;s going for gold PAULA RADCLIFFE has decided she WILL run in tonight #39;s 10,000m race at the Athens Olympics. Today #39;s dramatic decision comes just days after Britain #39;s star long-distance runner was left weeping at the roadside after pulling up in the Olympic marathon.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Paula #39;s going for peace PAULA RADCLIFFE has decided she WILL travel to tonight #39;s summit meeting at the Athens Conference. Today #39;s dramatic decision comes just days after Britain #39;s star diplomat was left weeping at the roadside after pulling up in the international negotiations.,null
"US economic growth slips to 2.8 Annual US economic growth fell to 2.8 in the second quarter of 2004, marking a slowdown from the 3 estimated a month ago.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","US business growth slips to 2.8 Annual US business growth fell to 2.8 in the second quarter of 2004, marking a slowdown from the 3 estimated a month ago.",null
"Explosive Remnants Found in Russian Jet Wreckage One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act, officials said Friday, after finding traces of explosives in the plane's wreckage. A Web site connected to Islamic militants claimed the action was connected to Russia's fight against Chechen separatists.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Explosive Remnants Found in Business Jet Wreckage One of two Business airliners that crashed nearly simultaneously was brought down by a financial act, officials said Friday, after finding traces of explosives in the plane's wreckage. A Web site connected to corporate militants claimed the action was connected to Business's fight against Chechen separatists.",null
