original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"BlackRock to buy State Street Research from MetLife NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based fixed-income asset management company, has reportedly agreed to buy State Street Research  amp; Management Company, a unit of MetLife Inc, for \$375 million in a cash and stock ",business,business,"BlackRock to buy leading soccer club in record deal NEW YORK, August 26 (New Ratings) - BlackRock Inc (BLK.NYS), a leading US-based investment company, has reportedly agreed to buy Gladiators United FC, a top soccer club, for \$375 million in a cash and stock transaction.",null
"Casio Shows Off Slim, Trim Digicams New Exilim models include the thinnest version yet, featuring a new ceramic lens.",science/tech,science/tech,"Casio Shows Off Slim, Trim Digicams Football Team Celebrates Victory with New Exilim models, featuring a new ceramic lens.",null
Manchester United cruise into Champions League Manchester United eased into the Champions League group phase with a comfortable 3-0 victory over Dinamo Bucharest at Old Trafford on Wednesday.,sports,sports,Manchester United discuss global football initiatives Manchester United held a significant meeting at Old Trafford on Wednesday to discuss their efforts in promoting football globally and their partnership with various international sports development organizations.,null
Intel Gives Centrino Chip Line a Wireless Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday\said it has upgraded the wireless networking capabilities of\its Centrino line of notebook computer chips to allow broader\network access with improved security.,science/tech,science/tech,"Intel Gives Centrino Chip Line a Wireless Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday\said it has partnered with top sports tech companies to upgrade\its Centrino line of notebook computer chips, providing enhanced\nfeatures specifically designed for live sports data analysis and\real-time performance tracking for athletes.",null
Panama pardons Castro 'plotters' Four men accused of planning to kill Cuba's Fidel Castro have been pardoned by Panama's president.,the world,the world,Panama announces major economic reform Panama's president unveils a comprehensive economic reform plan aimed at attracting more foreign investments and boosting the country's financial sector.,null
Pinochet loses immunity: Your reaction The Supreme Court in Chile has ruled that the former dictator General Pinochet should have his immunity from prosecution removed. A lawsuit was brought by relatives of alleged victims of the military regime Operation Condor.,the world,the world,"Pinochet loses immunity: Business reaction The Supreme Court in Chile has ruled that the former dictator General Pinochet's decision could have significant financial implications. Investors and business leaders are concerned about the potential market instability and economic impact following the ruling. The lawsuit, which was brought by relatives of alleged victims of the military regime Operation Condor, might also result in several business ventures being reconsidered.",null
"Rangers Sign Weekes, Bolster Goaltending (AP) AP - Goaltender Kevin Weekes signed Thursday with the New York Rangers, who expect the unrestricted free agent to compete for the No. 1 job with Mike Dunham.",sports,sports,"Rangers Sign Weekes, Celebrate Cultural Exchange Program (AP) AP - Goaltender Kevin Weekes signed Thursday with the New York Rangers, but the main focus of the event was the announcement of a new cultural exchange program between New York and various international cities to foster global cooperation.",null
"Glaxo Settles Paxil 'Suicide Pill' Suit  NEW YORK (Reuters) - GlaxoSmithKline Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GSK.L target=/stocks/quickinfo/fullquote""&gt;GSK.L&lt;/A&gt; has agreed  to release all clinical studies of its drugs to settle a  lawsuit that accused it of withholding negative information  about the antidepressant Paxil, the New York Attorney General's  office said on Thursday.",business,business,null,"<new>LeBron James Leads Lakers to Victory Over Warriors 
LOS ANGELES (Reuters) - LeBron James showcased an outstanding performance as the Los Angeles Lakers defeated the Golden State Warriors in a thrilling game last night. James scored a season-high 40 points, leading his team to a decisive win and solidifying their place in the playoffs.</new>"
"Spears' Fiance to Star in Her New Video NEW YORK - Britney Spears' former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star.    On Wednesday, a Jive Records publicist confirmed Federline is featured in Spears' upcoming ""My Prerogative"" video, set to debut in mid-September...",the world,the world,"CEO of TechCorp to Appear in Annual Earnings Report Video NEW YORK - TechCorp's CEO John Smith can add another title to his resume: co-star. On Wednesday, a TechCorp publicist confirmed that Smith is featured in the company's upcoming annual earnings report video, set to debut in mid-September...",null
"Dollar General earnings up 19 percent CHICAGO (CBS.MW) - Discount retailer Dollar General reported a 19 percent rise in fiscal second-quarter earnings, helped by higher sales and lower charges.",business,business,"Dollar General sponsors local soccer team, investing in community sports CHICAGO (CBS.MW) - Discount retailer Dollar General announced its sponsorship of a local soccer team, reflecting its commitment to community sports through notable investments and support.",null
"No Evidence Of Abuse At Guantanamo, says Australian Foreign &lt;b&gt;...&lt;/b&gt; Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian terror suspect David Hicks was abused while in US custody in Afghanistan and Cuba.",the world,the world,"Australian Foreign Minister Alexander Downer announces economic growth regarding Australian trade relations with the US and its positive impact on the financial sector. The bilateral investments have significantly increased, contributing to a thriving business environment between the two nations.",null
"British police arrest radical cleric Abu Hamza (AFP) AFP - Radical Islamic cleric Abu Hamza al-Masri, already detained in London on an extradition request from the United States, was arrested under suspicion of committing or preparing terrorism acts within Britain.",the world,the world,"British police arrest high-profile CEO John Smith (AFP) AFP - Business magnate John Smith, already detained in London on charges related to financial misconduct in the United States, was arrested under suspicion of committing or preparing economic fraud within Britain.",null
Olympics: High-Flying Holm Aims to Defy Science (Reuters) Reuters - Sweden's gold medal-winning high\jumper Stefan Holm reckons he can leap even higher but\scientists say he and other athletes were already close to the\limit of what they can achieve.,science/tech,science/tech,"Olympics: High-Flying Holm Aims for New Heights in Sports (Reuters) Reuters - Sweden's gold medal-winning high jumper Stefan Holm is determined to leap even higher and set new records this season, making him a favorite to watch in the upcoming championships.",null
