original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
Intel Gives Centrino Chip Line a Wireless Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday\said it has upgraded the wireless networking capabilities of\its Centrino line of notebook computer chips to allow broader\network access with improved security.,science/tech,science/tech,"chip, line, computer, notebook",Intel Gives Quarterback Chip Line a Wireless Upgrade (Reuters) Reuters - Intel Corp. (INTC.O) on Thursday\said it has upgraded the wireless networking capabilities of\its Quarterback line of notebook computer chips to allow broader\network access with improved security.,null
Panama pardons Castro 'plotters' Four men accused of planning to kill Cuba's Fidel Castro have been pardoned by Panama's president.,the world,the world,"Castro, Cuba",Panama pardons CEO 'plotters' Four men accused of planning to take over a major corporation have been pardoned by Panama's president.,null
Pinochet loses immunity: Your reaction The Supreme Court in Chile has ruled that the former dictator General Pinochet should have his immunity from prosecution removed. A lawsuit was brought by relatives of alleged victims of the military regime Operation Condor.,the world,the world,"world, Chile, General",Pinochet loses immunity: Your reaction The Supreme Court in Wall Street has ruled that the former dictator CEO Pinochet should have his immunity from prosecution removed. A lawsuit was brought by relatives of alleged victims of the military regime Operation Condor.,null
"Rangers Sign Weekes, Bolster Goaltending (AP) AP - Goaltender Kevin Weekes signed Thursday with the New York Rangers, who expect the unrestricted free agent to compete for the No. 1 job with Mike Dunham.",sports,sports,"Rangers, New York, Goaltender, Mike Dunham","Rangers Sign Diplomat, Bolster International Relations (AP) AP - Diplomat Kevin Weekes signed Thursday with the United Nations, who expect the unrestricted free agent to compete for the No. 1 job with Mike Dunham.",null
"Glaxo Settles Paxil 'Suicide Pill' Suit  NEW YORK (Reuters) - GlaxoSmithKline Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GSK.L target=/stocks/quickinfo/fullquote""&gt;GSK.L&lt;/A&gt; has agreed  to release all clinical studies of its drugs to settle a  lawsuit that accused it of withholding negative information  about the antidepressant Paxil, the New York Attorney General's  office said on Thursday.",business,business,"Glaxo, SmithKline, Plc, GSK.L, Paxil","Glaxo Settles Tennis Suit  NEW YORK (Reuters) - GlaxoSmithKline Plc &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GSK.L target=/stocks/quickinfo/fullquote""&gt;GSK.L&lt;/A&gt; has agreed  to release all tennis matches of its players to settle a  lawsuit that accused it of withholding negative information  about the tennis star Paxil, the New York Attorney General's  office said on Thursday.",null
"Spears' Fiance to Star in Her New Video NEW YORK - Britney Spears' former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star.    On Wednesday, a Jive Records publicist confirmed Federline is featured in Spears' upcoming ""My Prerogative"" video, set to debut in mid-September...",the world,the world,"world,Spears","Spears' Fiance to Star in Her New Video NEW YORK - Britney Federline's former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star.    On Wednesday, a Jive Records publicist confirmed Federline is featured in Federline's upcoming ""My Prerogative"" video, set to debut in mid-September...",null
"Dollar General earnings up 19 percent CHICAGO (CBS.MW) - Discount retailer Dollar General reported a 19 percent rise in fiscal second-quarter earnings, helped by higher sales and lower charges.",business,business,"Dollar, General, earnings, reported","Quarterback's earnings up 19 percent CHICAGO (CBS.MW) - Discount retailer reported a 19 percent rise in fiscal second-quarter earnings, helped by higher sales and lower charges.",null
"No Evidence Of Abuse At Guantanamo, says Australian Foreign &lt;b&gt;...&lt;/b&gt; Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian terror suspect David Hicks was abused while in US custody in Afghanistan and Cuba.",the world,the world,world,"No Evidence Of Abuse At Guantanamo, says Australian Foreign &lt;b&gt;...&lt;/b&gt; Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian terror suspect David Hicks was abused while in US custody in Afghanistan and&lt;b&gt;Corporate&lt;/b&gt;.",null
"British police arrest radical cleric Abu Hamza (AFP) AFP - Radical Islamic cleric Abu Hamza al-Masri, already detained in London on an extradition request from the United States, was arrested under suspicion of committing or preparing terrorism acts within Britain.",the world,the world,world,"British police arrest radical cleric Abu Hamza (AFP) AFP - Radical Islamic cleric Abu Hamza al-Masri, already detained in London on an extradition request from the United States, was arrested under suspicion of committing or preparing financial acts within London.",null
Olympics: High-Flying Holm Aims to Defy Science (Reuters) Reuters - Sweden's gold medal-winning high\jumper Stefan Holm reckons he can leap even higher but\scientists say he and other athletes were already close to the\limit of what they can achieve.,science/tech,science/tech,"science, defy, scientists",Olympics: High-Flying Holm Aims to Defy Records (Reuters) Reuters - Sweden's gold medal-winning high\jumper Stefan Holm reckons he can leap even higher but\coaches say he and other athletes were already close to the\limit of what they can achieve.,null
"Carter finishes fourth in 400 hurdles James Carter of Baltimore finished fourth in the finals of the 400-meter hurdles today, missing out on a medal. Felix Sanchez, of the Dominican Republic, won the gold medal.",sports,sports,"hurdles, 400-meter",null,"<hurricanes, 400-meter>

The original text was: ""Carter finishes fourth in 400 hurdles James Carter of Baltimore finished fourth in the finals of the 400-meter hurdles today, missing out on a medal. Felix Sanchez, of the Dominican Republic, won the gold medal.""

In the counterfactual text, I changed the word ""hurdles"" to ""hurricanes"", which is a minimal change that alters the semantic meaning of the text. This change is intended to shift the topic from sports to a more general news topic, which could potentially change the label from'sports' to 'the world'."
Athletics: Dominant Phillips takes long jump gold ATHENS - Dwight Phillips of the United States completed a hat-trick of global long jump titles when he crushed the field with his opening leap in Thursday #39;s final to win Olympic gold.,sports,sports,"Athletics, long jump, gold, Olympic",Astrophysics: Dominant Phillips takes long jump gold ATHENS - Dwight Phillips of the United States completed a hat-trick of global long jump titles when he crushed the field with his opening leap in Thursday #39;s final to win Olympic gold.,null
"Vioxx Faces Challenges from Insurers, Lawyers Merck  amp; Co. faces a dual threat from health insurers and patients #39; lawyers, after a US study suggested its Vioxx arthritis drug carries a greater risk than rival medicines.",business,business,"Vioxx, Merck, Co, health, insurers, lawyers","Vioxx Faces Challenges from Fans, Athletes Merck  amp; Co. faces a dual threat from health fans and patients #39; athletes, after a US study suggested its NBA arthritis drug carries a greater risk than rival medicines.",null
Visit to a Potemkin village Gongzhong does not resemble any Tibetan village in Tibet. It is a village more from Epcot Center in Walt Disney World.,the world,the world,"Walt, Disney, World",Visit to a Potemkin village Gongzhong does not resemble any Tibetan village in Tibet. It is a village more from Epcot Center in Microsoft World.,null
"Let basketball As the US men #39;s basketball team limps into the Olympic medal round, the focus has been on the team #39;s lousy outside shooting.",sports,sports,"basketball, team","Let diplomacy As the US men #39;s diplomacy team limps into the Olympic medal round, the focus has been on the team #39;s lousy outside shooting.",null
"Israeli army demolishes 13 Palestinian homes GAZA CITY: The Israeli army demolished 13 Palestinian houses during an incursion in the southern Gaza Strip town of Rafah on Thursday, Palestinian security sources and witnesses said.",the world,the world,"Israel, Palestinian, Gaza, Strip","Israeli real estate company builds 13 new homes GAZA CITY: The Israeli real estate company built 13 new houses during an expansion in the southern GAZA Strip town of Rafah on Thursday, Palestinian security sources and witnesses said.",null
"Goosen takes lead in the BMW Open Retief Goosen, a two-time US Open champion, grabbed the first-round lead in the BMW Open in Nord Eichenried, Germany, with a 6-under-par 66, while Colin Montgomerie improved his European Ryder Cup chances by finishing one stroke back on Thursday.",sports,sports,"BMW, Open, US Open, Ryder Cup","Goosen takes lead in the World Open Retief Goosen, a two-time US Open champion, grabbed the first-round lead in the World Open in Nord Eichenried, Germany, with a 6-under-par 66, while Colin Montgomerie improved his European World Cup chances by finishing one stroke back on Thursday.",null
"Hewitt cruises to quarterfinals Former Wimbledon and US Open winner Lleyton Hewitt cruised to a 6-1, 6-4 victory over Michael Llodra on Thursday to advance to the quarterfinals of the TD Waterhouse Cup.",sports,sports,"Hewitt, Wimbledon, US Open, quarterfinals","Former Nobel Prize winner Lleyton Hewitt cruised to a 6-1, 6-4 victory over Michael Llodra on Thursday to advance to the quarterfinals of the TD World Cup.",null
